Diesel, Benzin E10,Benzin E5, LPG, Uhrzeit, Tanlstelle
1.60,1.74,1.80,0.86,2021-11-15 00:19:57.627978,40018
1.57,1.72,1.78,0.78,2021-11-15 00:30:02.859538,21974
1.63,1.77,1.83,0.75,2021-11-15 00:30:06.401370,10063
1.55,1.67,1.70,0.83,2021-11-15 00:30:10.421602,37955
1.60,1.74,1.80,0.86,2021-11-15 00:30:14.107669,40018
1.57,1.72,1.78,0.78,2021-11-15 00:40:17.744986,21974
1.63,1.77,1.83,0.75,2021-11-15 00:40:21.382677,10063
1.55,1.67,1.70,0.83,2021-11-15 00:40:24.887603,37955
1.60,1.74,1.80,0.86,2021-11-15 00:40:28.428614,40018
1.57,1.72,1.78,0.78,2021-11-15 00:50:32.449240,21974
1.63,1.77,1.83,0.75,2021-11-15 00:50:36.296787,10063
1.55,1.67,1.70,0.83,2021-11-15 00:50:39.900242,37955
1.60,1.74,1.80,0.86,2021-11-15 00:50:43.456588,40018
1.57,1.72,1.78,0.78,2021-11-15 01:00:47.664713,21974
1.63,1.77,1.83,0.75,2021-11-15 01:00:52.498266,10063
1.55,1.67,1.70,0.83,2021-11-15 01:00:57.268427,37955
1.60,1.74,1.80,0.86,2021-11-15 01:01:00.911610,40018
1.57,1.72,1.78,0.78,2021-11-15 01:11:04.708710,21974
1.63,1.77,1.83,0.75,2021-11-15 01:11:09.217147,10063
1.55,1.67,1.70,0.83,2021-11-15 01:11:13.904058,37955
1.60,1.74,1.80,0.86,2021-11-15 01:11:17.903572,40018
1.57,1.72,1.78,0.78,2021-11-15 01:21:22.146157,21974
1.63,1.77,1.83,0.75,2021-11-15 01:21:26.254880,10063
1.55,1.67,1.70,0.83,2021-11-15 01:21:30.192497,37955
1.60,1.74,1.80,0.86,2021-11-15 01:21:34.326270,40018
1.57,1.72,1.78,0.78,2021-11-15 01:31:38.666237,21974
1.63,1.77,1.83,0.75,2021-11-15 01:31:42.365807,10063
1.55,1.67,1.70,0.83,2021-11-15 01:31:46.065577,37955
1.60,1.74,1.80,0.86,2021-11-15 01:31:49.715067,40018
1.57,1.72,1.78,0.78,2021-11-15 01:41:53.616061,21974
1.63,1.77,1.83,0.75,2021-11-15 01:41:57.173893,10063
1.55,1.67,1.70,0.83,2021-11-15 01:42:01.787176,37955
1.60,1.74,1.80,0.86,2021-11-15 01:42:05.529704,40018
1.57,1.72,1.78,0.78,2021-11-15 01:52:09.935608,21974
1.63,1.77,1.83,0.75,2021-11-15 01:52:13.575776,10063
1.55,1.67,1.70,0.83,2021-11-15 01:52:17.076166,37955
1.60,1.74,1.80,0.86,2021-11-15 01:52:20.810786,40018
1.57,1.72,1.78,0.78,2021-11-15 02:02:24.946604,21974
1.63,1.77,1.83,0.75,2021-11-15 02:02:29.417111,10063
1.55,1.67,1.70,0.83,2021-11-15 02:02:34.193564,37955
1.60,1.74,1.80,0.86,2021-11-15 02:02:38.318825,40018
1.57,1.72,1.78,0.78,2021-11-15 02:12:42.509071,21974
1.63,1.77,1.83,0.75,2021-11-15 02:12:46.439751,10063
1.55,1.67,1.70,0.83,2021-11-15 02:12:50.103289,37955
1.60,1.74,1.80,0.86,2021-11-15 02:12:53.612733,40018
1.57,1.72,1.78,0.78,2021-11-15 02:22:57.237995,21974
1.63,1.77,1.83,0.75,2021-11-15 02:23:00.978706,10063
1.55,1.67,1.70,0.83,2021-11-15 02:23:04.693036,37955
1.60,1.74,1.80,0.86,2021-11-15 02:23:08.438292,40018
1.57,1.72,1.78,0.78,2021-11-15 02:33:12.492131,21974
1.63,1.77,1.83,0.75,2021-11-15 02:33:16.172995,10063
1.55,1.67,1.70,0.83,2021-11-15 02:33:19.977873,37955
1.60,1.74,1.80,0.86,2021-11-15 02:33:23.596211,40018
1.57,1.72,1.78,0.78,2021-11-15 02:43:27.323460,21974
1.63,1.77,1.83,0.75,2021-11-15 02:43:31.379250,10063
1.55,1.67,1.70,0.83,2021-11-15 02:43:35.732874,37955
1.60,1.74,1.80,0.86,2021-11-15 02:43:39.695209,40018
1.57,1.72,1.78,0.78,2021-11-15 02:53:43.458576,21974
1.63,1.77,1.83,0.75,2021-11-15 02:53:47.969893,10063
1.55,1.67,1.70,0.83,2021-11-15 02:53:52.655567,37955
1.60,1.74,1.80,0.86,2021-11-15 02:53:56.574383,40018
1.57,1.72,1.78,0.78,2021-11-15 03:04:00.599224,21974
1.63,1.77,1.83,0.75,2021-11-15 03:04:05.010611,10063
1.55,1.67,1.70,0.83,2021-11-15 03:04:09.259032,37955
1.60,1.74,1.80,0.86,2021-11-15 03:04:18.436787,40018
1.57,1.72,1.78,0.78,2021-11-15 03:14:22.988410,21974
1.63,1.77,1.83,0.75,2021-11-15 03:14:26.634591,10063
1.55,1.67,1.70,0.83,2021-11-15 03:14:30.249774,37955
1.60,1.74,1.80,0.86,2021-11-15 03:14:33.892286,40018
1.57,1.72,1.78,0.78,2021-11-15 03:24:37.693727,21974
1.63,1.77,1.83,0.75,2021-11-15 03:24:42.307044,10063
1.55,1.67,1.70,0.83,2021-11-15 03:24:46.570476,37955
1.60,1.74,1.80,0.86,2021-11-15 03:24:51.106143,40018
1.57,1.72,1.78,0.78,2021-11-15 03:34:55.604030,21974
1.63,1.77,1.83,0.75,2021-11-15 03:35:00.815881,10063
1.55,1.67,1.70,0.83,2021-11-15 03:35:06.979902,37955
1.60,1.74,1.80,0.86,2021-11-15 03:35:11.981559,40018
1.57,1.72,1.78,0.78,2021-11-15 03:45:16.975726,21974
1.63,1.77,1.83,0.75,2021-11-15 03:45:20.986076,10063
1.55,1.67,1.70,0.83,2021-11-15 03:45:24.785842,37955
1.60,1.74,1.80,0.86,2021-11-15 03:45:28.348416,40018
1.57,1.72,1.78,0.78,2021-11-15 03:55:32.043934,21974
1.63,1.77,1.83,0.75,2021-11-15 03:55:36.277334,10063
1.55,1.67,1.70,0.83,2021-11-15 03:55:41.211124,37955
1.60,1.74,1.80,0.86,2021-11-15 03:55:45.972812,40018
1.57,1.72,1.78,0.78,2021-11-15 04:05:51.321603,21974
1.63,1.77,1.83,0.75,2021-11-15 04:05:54.862526,10063
1.55,1.67,1.70,0.83,2021-11-15 04:05:58.372490,37955
1.60,1.74,1.80,0.86,2021-11-15 04:06:05.874472,40018
1.57,1.72,1.78,0.78,2021-11-15 04:16:09.543436,21974
1.63,1.77,1.83,0.75,2021-11-15 04:16:14.513919,10063
1.55,1.67,1.70,0.83,2021-11-15 04:16:18.959416,37955
1.60,1.74,1.80,0.86,2021-11-15 04:16:23.685692,40018
1.57,1.72,1.78,0.78,2021-11-15 04:26:28.037549,21974
1.63,1.77,1.83,0.75,2021-11-15 04:26:31.618763,10063
1.55,1.67,1.70,0.83,2021-11-15 04:26:36.449185,37955
1.56,1.74,1.80,0.86,2021-11-15 04:26:39.983737,40018
1.56,1.69,1.75,0.78,2021-11-15 04:36:43.629718,21974
1.63,1.77,1.83,0.75,2021-11-15 04:36:47.287587,10063
1.55,1.67,1.70,0.83,2021-11-15 04:36:50.823707,37955
1.56,1.74,1.80,0.86,2021-11-15 04:36:54.310829,40018
1.56,1.69,1.75,0.78,2021-11-15 04:46:58.001458,21974
1.63,1.77,1.82,0.75,2021-11-15 04:47:03.077560,10063
1.55,1.67,1.70,0.83,2021-11-15 04:47:07.672062,37955
1.61,1.74,1.80,0.86,2021-11-15 04:47:12.298255,40018
1.56,1.71,1.77,0.78,2021-11-15 04:57:16.858286,21974
1.63,1.77,1.82,0.75,2021-11-15 04:57:20.501811,10063
1.55,1.67,1.70,0.83,2021-11-15 04:57:24.166159,37955
1.61,1.74,1.80,0.86,2021-11-15 04:57:27.699124,40018
1.57,1.71,1.77,0.78,2021-11-15 05:07:31.465770,21974
1.64,1.79,1.85,0.75,2021-11-15 05:07:36.735427,10063
1.55,1.67,1.70,0.83,2021-11-15 05:07:41.282562,37955
1.61,1.74,1.80,0.86,2021-11-15 05:07:45.501837,40018
1.57,1.71,1.77,0.78,2021-11-15 05:17:50.174932,21974
1.64,1.79,1.85,0.75,2021-11-15 05:17:53.848914,10063
1.55,1.67,1.70,0.83,2021-11-15 05:17:57.878138,37955
1.61,1.74,1.80,0.86,2021-11-15 05:18:02.289564,40018
1.57,1.71,1.77,0.78,2021-11-15 05:28:06.748784,21974
1.64,1.79,1.85,0.75,2021-11-15 05:28:10.263461,10063
1.55,1.67,1.70,0.83,2021-11-15 05:28:13.771833,37955
1.61,1.74,1.80,0.86,2021-11-15 05:28:17.755184,40018
1.57,1.71,1.77,0.78,2021-11-15 05:38:21.382567,21974
1.64,1.79,1.85,0.75,2021-11-15 05:38:25.263530,10063
1.55,1.67,1.70,0.83,2021-11-15 05:38:29.748974,37955
1.61,1.74,1.80,0.86,2021-11-15 05:38:34.235451,40018
1.57,1.71,1.77,0.78,2021-11-15 05:48:39.130350,21974
1.64,1.79,1.85,0.75,2021-11-15 05:48:44.413819,10063
1.55,1.67,1.70,0.83,2021-11-15 05:48:49.957713,37955
1.61,1.74,1.80,0.86,2021-11-15 05:48:55.330614,40018
1.57,1.71,1.77,0.78,2021-11-15 05:59:00.524389,21974
1.64,1.79,1.85,0.75,2021-11-15 05:59:05.332218,10063
1.55,1.67,1.70,0.83,2021-11-15 05:59:09.653199,37955
1.61,1.74,1.80,0.86,2021-11-15 05:59:13.947740,40018
1.59,1.73,1.79,0.78,2021-11-15 06:09:18.073820,21974
1.64,1.79,1.85,0.75,2021-11-15 06:09:23.034285,10063
1.55,1.67,1.70,0.83,2021-11-15 06:09:26.826852,37955
1.61,1.74,1.80,0.86,2021-11-15 06:09:31.722168,40018
1.59,1.73,1.79,0.78,2021-11-15 06:19:35.674559,21974
1.61,1.73,1.79,0.75,2021-11-15 06:19:40.488491,10063
1.55,1.67,1.70,0.83,2021-11-15 06:19:45.929480,37955
1.61,1.74,1.80,0.86,2021-11-15 06:19:50.258398,40018
1.59,1.73,1.79,0.78,2021-11-15 06:29:54.650494,21974
1.61,1.73,1.79,0.75,2021-11-15 06:29:59.978533,10063
1.55,1.67,1.70,0.83,2021-11-15 06:30:04.815627,37955
1.61,1.74,1.80,0.86,2021-11-15 06:30:08.485759,40018
1.59,1.73,1.79,0.78,2021-11-15 06:40:13.477471,21974
1.61,1.73,1.79,0.75,2021-11-15 06:40:17.790775,10063
1.55,1.67,1.70,0.83,2021-11-15 06:40:21.892216,37955
1.59,1.74,1.80,0.86,2021-11-15 06:40:25.795556,40018
1.59,1.72,1.78,0.78,2021-11-15 06:50:29.832769,21974
1.61,1.73,1.79,0.75,2021-11-15 06:50:33.742661,10063
1.55,1.67,1.70,0.83,2021-11-15 06:50:38.807816,37955
1.59,1.74,1.80,0.86,2021-11-15 06:50:42.534251,40018
1.59,1.72,1.78,0.78,2021-11-15 07:00:46.542704,21974
1.60,1.73,1.79,0.75,2021-11-15 07:00:50.153493,10063
1.55,1.67,1.70,0.83,2021-11-15 07:00:54.059889,37955
1.59,1.74,1.80,0.86,2021-11-15 07:00:57.769300,40018
1.58,1.72,1.78,0.78,2021-11-15 07:11:01.890684,21974
1.60,1.73,1.79,0.75,2021-11-15 07:11:06.230098,10063
1.55,1.67,1.70,0.83,2021-11-15 07:11:10.001206,37955
1.59,1.74,1.80,0.86,2021-11-15 07:11:13.801699,40018
1.58,1.72,1.78,0.78,2021-11-15 07:21:18.101599,21974
1.60,1.73,1.79,0.75,2021-11-15 07:21:21.887779,10063
1.55,1.67,1.70,0.83,2021-11-15 07:21:25.497295,37955
1.59,1.74,1.80,0.86,2021-11-15 07:21:30.026241,40018
1.57,1.72,1.78,0.78,2021-11-15 07:31:33.707647,21974
1.60,1.73,1.79,0.75,2021-11-15 07:31:37.799208,10063
1.55,1.67,1.70,0.83,2021-11-15 07:31:41.820683,37955
1.57,1.73,1.79,0.86,2021-11-15 07:31:45.907247,40018
1.57,1.72,1.78,0.78,2021-11-15 07:41:50.204119,21974
1.60,1.73,1.79,0.75,2021-11-15 07:41:54.093631,10063
1.55,1.67,1.70,0.83,2021-11-15 07:41:58.047648,37955
1.57,1.73,1.79,0.86,2021-11-15 07:42:01.917791,40018
1.57,1.71,1.77,0.78,2021-11-15 07:52:06.092740,21974
1.60,1.73,1.79,0.75,2021-11-15 07:52:15.155830,10063
1.55,1.67,1.70,0.83,2021-11-15 07:52:19.388704,37955
1.57,1.73,1.79,0.86,2021-11-15 07:52:23.902586,40018
1.57,1.71,1.77,0.78,2021-11-15 08:02:28.595822,21974
1.60,1.73,1.79,0.75,2021-11-15 08:02:33.204362,10063
1.55,1.67,1.70,0.83,2021-11-15 08:02:37.169577,37955
1.56,1.73,1.79,0.86,2021-11-15 08:02:41.200731,40018
1.56,1.71,1.77,0.78,2021-11-15 08:12:46.686855,21974
1.60,1.73,1.79,0.75,2021-11-15 08:12:50.421060,10063
1.55,1.67,1.70,0.83,2021-11-15 08:12:54.056183,37955
1.56,1.73,1.79,0.86,2021-11-15 08:12:58.208975,40018
1.56,1.71,1.77,0.78,2021-11-15 08:23:03.080102,21974
1.65,1.80,1.86,0.75,2021-11-15 08:23:09.217671,10063
1.55,1.67,1.70,0.83,2021-11-15 08:23:14.477847,37955
1.56,1.73,1.79,0.86,2021-11-15 08:23:20.361020,40018
1.56,1.71,1.77,0.78,2021-11-15 08:33:27.639861,21974
1.65,1.80,1.86,0.75,2021-11-15 08:33:32.311260,10063
1.55,1.67,1.70,0.83,2021-11-15 08:33:36.761760,37955
1.56,1.73,1.79,0.86,2021-11-15 08:33:41.444880,40018
1.62,1.77,1.83,0.78,2021-11-15 08:43:46.405353,21974
1.65,1.80,1.86,0.75,2021-11-15 08:43:50.048516,10063
1.55,1.67,1.70,0.83,2021-11-15 08:43:55.048792,37955
1.61,1.78,1.84,0.86,2021-11-15 08:43:58.995548,40018
1.62,1.77,1.83,0.78,2021-11-15 08:54:02.917060,21974
1.65,1.80,1.86,0.75,2021-11-15 08:54:06.767394,10063
1.55,1.67,1.70,0.83,2021-11-15 08:54:11.850432,37955
1.61,1.78,1.84,0.86,2021-11-15 08:54:15.892060,40018
1.63,1.77,1.83,0.78,2021-11-15 09:04:19.986532,21974
1.65,1.80,1.86,0.75,2021-11-15 09:04:24.634462,10063
1.55,1.67,1.70,0.83,2021-11-15 09:04:30.324919,37955
1.61,1.78,1.84,0.86,2021-11-15 09:04:39.419004,40018
1.63,1.77,1.83,0.78,2021-11-15 09:14:44.936218,21974
1.65,1.78,1.84,0.75,2021-11-15 09:14:49.060789,10063
1.55,1.67,1.70,0.83,2021-11-15 09:14:52.934156,37955
1.61,1.78,1.84,0.86,2021-11-15 09:14:56.568913,40018
1.63,1.77,1.83,0.78,2021-11-15 09:25:01.807790,21974
1.65,1.78,1.84,0.75,2021-11-15 09:25:05.434615,10063
1.55,1.67,1.70,0.83,2021-11-15 09:25:09.060362,37955
1.61,1.78,1.84,0.86,2021-11-15 09:25:12.768682,40018
1.63,1.77,1.83,0.78,2021-11-15 09:35:17.561335,21974
1.65,1.78,1.84,0.75,2021-11-15 09:35:21.970502,10063
1.55,1.67,1.70,0.83,2021-11-15 09:35:26.101821,37955
1.60,1.77,1.83,0.86,2021-11-15 09:35:30.019511,40018
1.63,1.77,1.83,0.78,2021-11-15 09:45:34.086905,21974
1.65,1.78,1.84,0.75,2021-11-15 09:45:38.208469,10063
1.55,1.67,1.70,0.83,2021-11-15 09:45:41.890317,37955
1.60,1.76,1.82,0.86,2021-11-15 09:45:46.039393,40018
1.61,1.73,1.79,0.78,2021-11-15 09:55:50.394483,21974
1.65,1.78,1.84,0.75,2021-11-15 09:55:54.287992,10063
1.55,1.67,1.70,0.83,2021-11-15 09:55:58.248335,37955
1.60,1.76,1.82,0.86,2021-11-15 09:56:03.458611,40018
1.59,1.73,1.79,0.78,2021-11-15 10:06:07.202487,21974
1.65,1.78,1.84,0.75,2021-11-15 10:06:11.556430,10063
1.55,1.67,1.70,0.83,2021-11-15 10:06:15.627626,37955
1.60,1.76,1.82,0.86,2021-11-15 10:06:19.401836,40018
1.59,1.73,1.79,0.78,2021-11-15 10:16:24.294189,21974
1.64,1.78,1.84,0.75,2021-11-15 10:16:29.328271,10063
1.55,1.67,1.70,0.83,2021-11-15 10:16:33.791871,37955
1.58,1.76,1.82,0.86,2021-11-15 10:16:38.708024,40018
1.57,1.72,1.78,0.78,2021-11-15 10:26:42.970691,21974
1.64,1.78,1.84,0.75,2021-11-15 10:26:47.221517,10063
1.55,1.67,1.70,0.83,2021-11-15 10:26:51.889749,37955
1.58,1.76,1.82,0.86,2021-11-15 10:26:56.246182,40018
1.57,1.72,1.78,0.78,2021-11-15 10:37:00.716811,21974
1.64,1.78,1.84,0.75,2021-11-15 10:37:05.241450,10063
1.55,1.67,1.70,0.83,2021-11-15 10:37:11.306683,37955
1.58,1.76,1.82,0.86,2021-11-15 10:37:15.802313,40018
1.57,1.72,1.78,0.78,2021-11-15 10:47:21.441911,21974
1.64,1.77,1.83,0.75,2021-11-15 10:47:25.554183,10063
1.55,1.67,1.70,0.83,2021-11-15 10:47:29.609312,37955
1.58,1.75,1.81,0.86,2021-11-15 10:47:33.949627,40018
1.57,1.72,1.78,0.78,2021-11-15 10:57:37.874436,21974
1.63,1.77,1.83,0.75,2021-11-15 10:57:42.189949,10063
1.55,1.67,1.70,0.83,2021-11-15 10:57:47.201844,37955
1.58,1.75,1.81,0.86,2021-11-15 10:57:51.495691,40018
1.57,1.71,1.77,0.78,2021-11-15 11:07:56.074198,21974
1.63,1.77,1.83,0.75,2021-11-15 11:07:59.761756,10063
1.55,1.67,1.70,0.83,2021-11-15 11:08:05.282314,37955
1.57,1.75,1.81,0.86,2021-11-15 11:08:09.084411,40018
1.57,1.71,1.77,0.78,2021-11-15 11:18:13.120685,21974
1.65,1.83,1.89,0.75,2021-11-15 11:18:19.007742,10063
1.55,1.67,1.70,0.83,2021-11-15 11:18:24.394075,37955
1.57,1.75,1.81,0.86,2021-11-15 11:18:29.054499,40018
1.56,1.71,1.77,0.78,2021-11-15 11:28:34.193264,21974
1.65,1.83,1.89,0.75,2021-11-15 11:28:38.424685,10063
1.55,1.67,1.70,0.83,2021-11-15 11:28:43.917686,37955
1.57,1.75,1.81,0.86,2021-11-15 11:28:48.486935,40018
1.60,1.75,1.81,0.78,2021-11-15 11:38:53.296407,21974
1.65,1.83,1.89,0.75,2021-11-15 11:38:58.098914,10063
1.55,1.67,1.70,0.83,2021-11-15 11:39:03.098029,37955
1.61,1.79,1.85,0.86,2021-11-15 11:39:06.844210,40018
1.56,1.75,1.81,0.78,2021-11-15 11:49:11.343413,21974
1.65,1.83,1.89,0.75,2021-11-15 11:49:16.016831,10063
1.55,1.67,1.70,0.83,2021-11-15 11:49:21.118014,37955
1.61,1.79,1.85,0.86,2021-11-15 11:49:26.942598,40018
1.60,1.75,1.81,0.78,2021-11-15 11:59:33.276034,21974
1.65,1.83,1.89,0.75,2021-11-15 11:59:37.381419,10063
1.55,1.67,1.70,0.83,2021-11-15 11:59:41.518958,37955
1.61,1.78,1.84,0.86,2021-11-15 11:59:46.348936,40018
1.60,1.75,1.81,0.78,2021-11-15 12:09:50.623588,21974
1.65,1.83,1.89,0.75,2021-11-15 12:09:54.929678,10063
1.55,1.67,1.70,0.83,2021-11-15 12:10:03.206984,37955
1.61,1.78,1.84,0.86,2021-11-15 12:10:07.624244,40018
1.56,1.75,1.81,0.78,2021-11-15 12:20:11.950647,21974
1.65,1.83,1.86,0.75,2021-11-15 12:20:17.437382,10063
1.55,1.67,1.70,0.83,2021-11-15 12:20:23.290859,37955
1.61,1.78,1.84,0.86,2021-11-15 12:20:28.158817,40018
1.56,1.71,1.77,0.78,2021-11-15 12:30:33.417089,21974
1.65,1.78,1.84,0.75,2021-11-15 12:30:39.414613,10063
1.55,1.67,1.70,0.83,2021-11-15 12:30:45.768683,37955
1.60,1.77,1.83,0.86,2021-11-15 12:30:49.577917,40018
1.56,1.71,1.77,0.78,2021-11-15 12:40:54.860324,21974
1.65,1.78,1.84,0.75,2021-11-15 12:40:59.014592,10063
1.55,1.67,1.70,0.83,2021-11-15 12:41:02.821828,37955
1.59,1.77,1.83,0.86,2021-11-15 12:41:06.440182,40018
1.55,1.70,1.76,0.78,2021-11-15 12:51:10.322199,21974
1.65,1.78,1.84,0.75,2021-11-15 12:51:14.951292,10063
1.55,1.67,1.70,0.83,2021-11-15 12:51:19.233375,37955
1.59,1.76,1.82,0.86,2021-11-15 12:51:23.317585,40018
1.55,1.70,1.76,0.78,2021-11-15 13:01:27.922518,21974
1.65,1.78,1.84,0.75,2021-11-15 13:01:31.893513,10063
1.55,1.67,1.70,0.83,2021-11-15 13:01:37.208713,37955
1.59,1.76,1.82,0.86,2021-11-15 13:01:40.964868,40018
1.55,1.70,1.76,0.78,2021-11-15 13:11:45.184494,21974
1.65,1.78,1.84,0.75,2021-11-15 13:12:02.220914,10063
1.55,1.67,1.70,0.83,2021-11-15 13:12:07.386220,37955
1.59,1.76,1.82,0.86,2021-11-15 13:12:11.784052,40018
1.55,1.70,1.76,0.78,2021-11-15 13:22:16.572479,21974
1.65,1.78,1.84,0.75,2021-11-15 13:22:21.309511,10063
1.55,1.67,1.70,0.83,2021-11-15 13:22:26.030586,37955
1.58,1.76,1.82,0.86,2021-11-15 13:22:30.859265,40018
1.55,1.70,1.76,0.78,2021-11-15 13:32:34.846265,21974
1.64,1.77,1.83,0.75,2021-11-15 13:32:39.228950,10063
1.55,1.67,1.70,0.83,2021-11-15 13:32:43.431817,37955
1.58,1.76,1.82,0.86,2021-11-15 13:32:47.613963,40018
1.54,1.69,1.75,0.78,2021-11-15 13:42:51.596159,21974
1.64,1.77,1.83,0.75,2021-11-15 13:42:55.633243,10063
1.55,1.67,1.70,0.83,2021-11-15 13:42:59.852862,37955
1.58,1.76,1.82,0.86,2021-11-15 13:43:04.717096,40018
1.54,1.69,1.75,0.78,2021-11-15 13:53:10.065887,21974
1.61,1.76,1.82,0.75,2021-11-15 13:53:14.597532,10063
1.55,1.67,1.70,0.83,2021-11-15 13:53:19.948325,37955
1.58,1.72,1.78,0.86,2021-11-15 13:53:24.531099,40018
1.54,1.69,1.75,0.78,2021-11-15 14:03:30.154596,21974
1.61,1.76,1.82,0.75,2021-11-15 14:03:33.873135,10063
1.55,1.67,1.70,0.83,2021-11-15 14:03:39.227588,37955
1.57,1.72,1.78,0.86,2021-11-15 14:03:43.317265,40018
1.49,1.68,1.74,0.78,2021-11-15 14:13:47.204609,21974
1.61,1.76,1.82,0.75,2021-11-15 14:13:52.921254,10063
1.55,1.67,1.70,0.83,2021-11-15 14:13:57.715202,37955
1.57,1.76,1.82,0.86,2021-11-15 14:14:04.050691,40018
1.49,1.68,1.74,0.78,2021-11-15 14:24:08.142828,21974
1.65,1.80,1.86,0.75,2021-11-15 14:24:12.994804,10063
1.55,1.67,1.70,0.83,2021-11-15 14:24:19.570122,37955
1.57,1.76,1.82,0.86,2021-11-15 14:24:24.425752,40018
1.49,1.68,1.74,0.78,2021-11-15 14:34:33.325354,21974
1.65,1.80,1.86,0.75,2021-11-15 14:34:38.295828,10063
1.55,1.67,1.70,0.83,2021-11-15 14:34:42.400817,37955
1.57,1.75,1.81,0.86,2021-11-15 14:34:47.407516,40018
1.49,1.69,1.75,0.78,2021-11-15 14:44:52.797471,21974
1.65,1.80,1.86,0.75,2021-11-15 14:44:56.633578,10063
1.55,1.67,1.70,0.83,2021-11-15 14:45:01.974124,37955
1.61,1.75,1.81,0.86,2021-11-15 14:45:05.858649,40018
1.49,1.69,1.75,0.78,2021-11-15 14:55:13.017299,21974
1.65,1.80,1.86,0.75,2021-11-15 14:55:21.268176,10063
1.55,1.67,1.70,0.83,2021-11-15 14:55:28.707628,37955
1.61,1.75,1.81,0.86,2021-11-15 14:55:35.667930,40018
1.49,1.69,1.75,0.78,2021-11-15 15:05:44.200188,21974
1.65,1.80,1.86,0.75,2021-11-15 15:05:50.979517,10063
1.55,1.67,1.70,0.83,2021-11-15 15:05:55.310584,37955
1.61,1.75,1.81,0.86,2021-11-15 15:06:00.640136,40018
1.49,1.69,1.75,0.78,2021-11-15 15:16:06.414113,21974
1.65,1.80,1.86,0.75,2021-11-15 15:16:16.778089,10063
1.55,1.67,1.70,0.83,2021-11-15 15:16:22.786876,37955
1.58,1.71,1.77,0.86,2021-11-15 15:16:29.797842,40018
1.49,1.69,1.75,0.78,2021-11-15 15:26:35.429447,21974
1.65,1.78,1.84,0.75,2021-11-15 15:26:46.332031,10063
1.55,1.67,1.70,0.83,2021-11-15 15:26:53.966877,37955
1.58,1.71,1.77,0.86,2021-11-15 15:27:02.398195,40018
1.49,1.69,1.75,0.78,2021-11-15 15:37:07.304510,21974
1.65,1.77,1.83,0.75,2021-11-15 15:37:11.817529,10063
1.55,1.67,1.70,0.83,2021-11-15 15:37:18.422201,37955
1.56,1.71,1.77,0.86,2021-11-15 15:37:25.494299,40018
1.49,1.69,1.75,0.78,2021-11-15 15:47:29.976844,21974
1.65,1.77,1.83,0.75,2021-11-15 15:47:36.732704,10063
1.55,1.67,1.70,0.83,2021-11-15 15:47:42.762058,37955
1.56,1.71,1.77,0.86,2021-11-15 15:47:48.606540,40018
1.49,1.69,1.75,0.78,2021-11-15 15:57:57.360330,21974
1.65,1.77,1.83,0.75,2021-11-15 15:58:03.015321,10063
1.55,1.67,1.70,0.83,2021-11-15 15:58:07.223975,37955
1.55,1.70,1.76,0.86,2021-11-15 15:58:12.058065,40018
1.49,1.69,1.75,0.78,2021-11-15 16:08:16.713873,21974
1.65,1.77,1.83,0.75,2021-11-15 16:08:23.179137,10063
1.55,1.67,1.70,0.83,2021-11-15 16:08:29.282115,37955
1.55,1.69,1.75,0.86,2021-11-15 16:08:36.013843,40018
1.49,1.69,1.75,0.78,2021-11-15 16:18:44.238325,21974
1.65,1.79,1.85,0.75,2021-11-15 16:18:50.787447,10063
1.55,1.67,1.70,0.83,2021-11-15 16:18:56.206650,37955
1.55,1.70,1.76,0.86,2021-11-15 16:19:02.287419,40018
1.49,1.69,1.75,0.78,2021-11-15 16:29:10.230659,21974
1.65,1.79,1.85,0.75,2021-11-15 16:29:20.248751,10063
1.55,1.67,1.70,0.83,2021-11-15 16:29:36.898011,37955
1.50,1.70,1.76,0.78,2021-11-15 17:43:36.180573,21974
1.55,1.76,1.82,0.75,2021-11-15 17:43:41.236015,10063
1.55,1.67,1.70,0.83,2021-11-15 17:43:46.130625,37955
1.54,1.71,1.77,0.86,2021-11-15 17:43:50.372503,40018
1.50,1.67,1.73,0.78,2021-11-15 17:53:54.976950,21974
1.55,1.76,1.82,0.75,2021-11-15 17:53:59.961914,10063
1.55,1.67,1.70,0.83,2021-11-15 17:54:05.453466,37955
1.54,1.67,1.73,0.86,2021-11-15 17:54:10.378772,40018
1.50,1.67,1.73,0.78,2021-11-15 18:04:16.362030,21974
1.54,1.76,1.82,0.75,2021-11-15 18:04:20.549772,10063
1.55,1.67,1.70,0.83,2021-11-15 18:04:25.375225,37955
1.54,1.67,1.73,0.86,2021-11-15 18:04:29.979831,40018
1.50,1.66,1.72,0.78,2021-11-15 18:14:33.707744,21974
1.54,1.76,1.82,0.75,2021-11-15 18:14:38.854351,10063
1.55,1.67,1.70,0.83,2021-11-15 18:14:44.138059,37955
1.54,1.67,1.73,0.86,2021-11-15 18:14:48.731527,40018
1.50,1.66,1.72,0.78,2021-11-15 18:24:53.019274,21974
1.56,1.78,1.84,0.75,2021-11-15 18:24:58.420242,10063
1.55,1.67,1.70,0.83,2021-11-15 18:25:09.743569,37955
1.54,1.67,1.73,0.86,2021-11-15 18:25:14.575000,40018
1.50,1.66,1.72,0.78,2021-11-15 18:35:21.116606,21974
1.56,1.78,1.84,0.75,2021-11-15 18:35:28.766307,10063
